12.5,9,382.2,141.1,2683,75.49
12.5,9,381.7,138.3,2687,75.49
12.1,9,382,142,2699,75.49
8.4,9,381.8,142.2,2692,75.49
8.6,9,381.5,142.3,2676,75.52
8,9,381.4,142.2,2658,75.54
8,9,381,142.4,2668,75.52
7.8,9,380.9,142.4,2666,75.51
8,9,380.8,142.3,2667,75.53
8.7,9,380.7,142.1,2684,75.49
11,9,380.7,140.6,2728,75.52
15.4,9,380.5,138.3,2785,75.48
19.8,9,380.6,134.1,2846,75.49
21.5,9,380.2,130,2905,75.47
21.2,9,380,130.3,2931,75.44
21.8,9,379.9,130.6,2929,75.39
19.4,9,379.1,132.1,2938,75.48
19.5,9,379,132.4,2929,75.52
17.5,9,379.7,134.7,2914,75.51
16.2,9,379.3,136.6,2842,75.49
14,9,379.2,138.1,2795,75.51
17,10,379.2,135.7,2772,75.5
14.6,9,379.5,139,2785,75.5
14.5,9,379.6,138.8,2730,75.49
12.7,9,379.6,137.5,2755,75.52
15.8,9,379.6,137.9,2746,75.5
6.3,9,386.6,152.1,1613,28.9
12.5,10,387.8,148.5,1810,73.51
11.7,9,387.6,144,1929,73.89
11.1,9,387.6,144,1932,74.28
11.3,9,385.5,143.8,1937,74.76
12.1,9,385.3,144.1,1950,72.87
12.8,10,384.7,144.2,1933,66.87
11,29,384.7,143.9,1782,15.19
10.3,29,383.3,147.5,1879,73.49
8.1,30,383.2,147.4,1860,74.57
8.2,29,382.8,146.5,1872,74.78
8.7,29,383,146.1,1877,74.45
9.4,29,382.8,145.5,1876,74.77
9.9,29,382.6,144.9,1874,74.86
9.8,29,382.3,144.8,1891,74.57
10.4,29,382.5,144.5,1905,74.59
10,29,382,145.2,1901,74.38
9.8,29,381.7,145.4,1902,74.53
9.2,29,381.5,145.6,1891,74.26
9.8,29,381.1,145.6,1890,74.51
7.8,30,374.1,148,2825,48.68
7.7,29,372.6,149.4,2823,48.69
7.8,30,372.1,151.3,2719,48.91
6.2,29,372.1,151.3,2653,28.19
6.6,29,371.1,149.3,2790,27.84
6.4,29,368.9,151.4,2775,27.83
6.2,29,368.7,151.4,2644,27.91
6.5,29,368.8,151.1,2742,28.07
8,29,368.1,149.3,2801,48.57
9.2,29,367.5,147.6,2811,73.08
11.2,29,366.9,145.9,2649,74.51
12.2,30,366.9,144.7,2680,74.61
11.4,29,366.9,145,2687,74.36
11.5,29,367,144.7,2682,80.77
11.6,29,366.9,144.3,2688,80.34
11.3,29,367,144.5,2690,80.64
11.4,29,366.8,144.6,2692,80.77
11.3,29,366.7,144.8,2696,80.73
14.6,29,366.9,143.4,2685,80.6
14.6,29,366.6,142.6,2679,80.2
12.7,29,366.6,145.2,2680,80.81
11.2,29,366.2,144.9,2681,80.43
11.3,29,365.7,144.6,2679,80.83
11.9,29,365.5,144.1,2683,80.53
11.9,29,365.2,144.2,2687,80.62
11.7,29,365.2,144.2,2696,80.63
11.5,29,365,144.6,2746,80.45
12,29,365.1,144,2783,80.67
11.6,29,365,144.4,2706,80.67
11.7,30,365,144.4,2688,80.9
11.3,29,364.9,144.5,2682,80.3
10.9,29,364.6,144.8,2684,80.72
11,29,364.6,144.7,2692,80.75
11.1,29,364,144.5,2688,80.75
11.4,29,363.8,144.6,2687,88.04
12.2,29,363.1,143.7,2706,100.35
12.9,30,363.3,142.8,2738,100.64
13.1,29,363.1,142.6,2733,100.47
13.3,29,362.5,142.4,2742,100.76
13,29,362.6,142.6,2733,100.77
13.1,29,362.5,142.5,2732,100.56
13.5,29,362.4,142.5,2730,100.3
13.8,29,362.4,142.2,2724,100.53
14.1,29,361.9,141.9,2732,100.7
14.6,29,362.5,141.4,2744,100.59
14.5,29,362.1,141.6,2743,100.6
14.2,29,361.9,141.8,2744,100.26
14.7,30,361.9,142,2732,100.69
15.1,30,361.3,141.4,2740,100.52
17,29,361.6,141.7,2755,100.86
17.9,29,361.4,139,2758,100.69
18.7,30,360.8,140.2,2744,100.69
16.3,30,360.8,141.2,2772,100.52
14.5,29,360,141.7,2766,101.03
14.7,29,360.4,141.6,2736,101.29
14.1,29,359.6,141.9,2743,100.78
15,29,359.8,141.9,2759,100.85
15.1,29,359.7,140.7,2759,100.95
15.1,29,359.2,140.7,2767,101.03
14.8,29,359.5,141.5,2761,100.86
14.4,29,359.6,141.8,2761,100.86
13.6,29,358.7,142.1,2742,100.95
13.9,29,359.2,142.1,2723,101.29
14.1,29,358.7,141.6,2729,101.04
14.1,29,358.8,141.8,2742,100.55
14.4,29,358.8,141.3,2745,100.78
14.6,29,358.5,141.4,2765,100.97
17.8,30,358.8,141.4,2740,100.99
20,30,358.2,139.7,2767,99.72
18,29,358.5,138.5,2825,100.68
21,29,358.3,136.7,2799,100.94
19.9,29,358.2,136.6,2800,79.55
19.1,29,357.9,137,2823,100.88
18.4,29,358,138.8,2820,100.72
17.6,29,357.8,139,2797,101.04
19.1,29,357.8,137.8,2777,100.89
13.2,29,360.6,150,2680,97.67
14.8,29,359.8,143.1,2758,99.92
15,29,359,142.1,2780,99.92
14.9,29,358.5,142.2,2791,100.01
15,29,358.8,142.6,2773,100.38
18.1,29,357.9,142.2,2783,100.27
18.4,29,357,138.9,2793,99.9
18.1,29,357,143.1,2793,100.14
14.2,29,356.8,142.9,2774,100.47
14.2,29,357,143,2763,99.88
15,29,356.8,142.3,2768,100.34
15.3,29,355.6,142,2765,100.43
15.5,29,355.2,141.8,2760,100.43
15.1,29,355.1,142,2752,100.52
14.9,29,354.6,142.5,2762,100.3
14.3,29,354.2,143,2762,100.05
14.4,29,354,142.7,2751,100.17
14,29,353.7,142.9,2752,100.25
14.3,29,353.8,142.9,2758,100.17
19.5,29,353.4,142.7,2735,99.83
21.1,29,353,139.7,2861,100.44
16.9,29,353,141.7,2843,100.44
17.3,29,352.8,141.7,2801,100.69
18.2,29,352.7,140.3,2827,99.99
17.6,29,352.3,140.2,2790,100.01
17.5,29,352.4,140.7,2805,100.09
15.8,29,352,141.8,2796,100.26
15,29,352.3,142,2771,100.01
15.7,29,351.8,142.1,2763,100
17,29,352.2,140.9,2801,100.35
22.1,29,351.3,139.5,2795,100.01
23.5,29,350.8,134.7,2762,96.76
22.4,29,350.4,134.7,2761,51.82
16.9,29,350.9,142.2,2807,24
17.9,29,350.6,146.9,2892,38
9.7,29,349.1,149.7,2776,30.43
9.4,29,347.1,149.7,2777,29.82
9.3,29,346.2,149.8,2731,18.76
9.9,29,346.2,149.1,2704,18.74
10.1,29,345,149.9,2737,18.73
7.2,29,342.7,152.1,2717,18.74
9.6,29,343.7,151.4,2730,25.32
10.8,29,343.3,146.9,2781,49.34
12,29,342.6,146.7,2617,71.94
12.5,29,349.4,144.8,2680,75.27
12.6,29,358.4,144.6,2671,75.49
12.9,29,367,144.6,2683,75.49
12.8,29,374.8,144.4,2690,75.49
12.5,29,383.3,144.9,2689,75.5
13.3,30,390.9,144.7,2681,75.49
13,29,398.4,144.7,2686,75.51
12.2,29,407.1,145.4,2677,75.53
12.8,30,413.8,145.4,2664,75.49
12.7,29,419.5,144.8,2663,75.49
12.3,29,426.8,144.9,2670,75.49
12.8,29,433.3,144.5,2678,75.48
14.3,30,438.9,144.3,2687,75.5
13.6,29,444.6,143.8,2693,75.48
14.5,29,450.3,143.3,2721,75.49
13.8,29,456.2,143.4,2726,75.49
13.7,29,461.1,143.5,2713,75.49
14.9,29,467.5,142.8,2727,75.51
15.9,30,473.1,142,2724,75.47
17.2,30,479.3,141.5,2746,75.49
16,29,483.3,142.1,2765,75.49
14.6,29,490.7,144.2,2704,75.49
12.9,29,495.3,144.8,2674,75.49
12,29,500.8,145.7,2669,75.49
15.5,29,506.1,145.9,2656,75.51
19.4,29,506.4,141.2,2686,75.48
21.7,30,504,138.2,2745,74.91
20.3,29,503.4,140.1,2845,75.54
16.6,29,502.2,144.5,2836,75.53
14.1,29,501,144.7,2705,75.53
18.2,30,500.8,142.6,2759,75.48
23.1,29,500.5,138,2759,75.26
22.5,29,498.2,137.1,2853,68.74
19.9,30,497.3,139.2,2860,75.66
17.5,29,496.9,140.2,2829,75.53
18.4,29,496.4,139.6,2811,75.51
19.6,29,496.3,138.3,2832,75.53
22,29,496.4,136.9,2850,75.5
22.5,29,496.2,135.5,2776,73.27
21.8,30,495.8,136.9,2843,59.9
20.3,29,495.5,140.4,2866,75.47
16.2,29,494.9,143.4,2821,75.52
14.6,30,494.3,144.4,2719,75.53
12.4,29,494.2,145.3,2717,75.49
11.6,29,494.1,145.6,2671,75.51
13.8,30,493.6,145.2,2658,75.54
12.6,29,493.1,145,2669,75.55
13.1,29,492.4,145,2659,75.49
14.4,30,492.5,144.1,2657,75.49
14.3,29,492.2,143.2,2666,75.49
4.9,24,497.4,155.4,2478,30.02
9.1,24,496,151.2,2633,74.68
10.2,24,494.5,147.6,2684,74.55
12.7,24,492.6,146.6,2688,74.57
12.6,24,491.8,145.6,2775,74.68
11.1,24,491.3,146.8,2754,74.73
11,24,490.8,148.7,2818,73.73
10.4,24,489.3,149.1,2799,28.06
10.5,24,487.6,150.1,2683,28.16
10.7,24,487.2,149.5,2842,28.12
15.3,24,486.4,145.9,2892,27.99
19.9,24,484.1,141.7,2902,71.77
21,24,484.5,137.6,2854,72.65
19.1,24,484.2,140.4,2849,74.03
16.3,24,483.9,142.3,2820,74.67
15.4,24,483.5,142.4,2834,74.46
15.2,24,483.3,143.8,2845,74.31
13.6,24,483.3,144,2804,74.69
13.5,24,483.3,143.9,2749,75
14,24,482.9,143.5,2778,74.55
14.4,24,482.8,143.4,2776,74.35
14.1,24,482.1,145.6,2716,74.52
11.8,24,482.2,145.8,2695,74.93
12.1,24,481.7,145,2700,74.53
12.4,24,481.7,144.9,2710,74.48
12.9,24,481.4,144.6,2718,74.43
13.2,24,481.3,144.5,2865,74.82
12.3,24,480.7,147.2,2901,68.03
10,24,479.7,147.2,2843,44.02
10.8,24,478.9,147,2839,43.94
13.4,24,478.2,145.9,2840,44.24
17.6,24,477.8,143.2,2838,43.48
17.2,24,478.2,142.1,2820,44.01
17.8,24,478.2,141.9,2723,40.47
18.9,24,477.6,139.8,2886,29.6
16.8,24,476,151.3,2900,25.05
6.7,24,476.8,152.5,2620,24.73
6.8,24,476.9,152.1,2732,24.75
9.6,24,476,150.8,2724,23.54
10.1,24,475.1,148.8,2596,18.75
9.7,24,474.7,149.6,2723,18.76
10.9,24,472.7,149.4,2664,49.35
14,24,472.4,145.8,2665,75.78
14.6,24,472.1,143.1,2701,75.47
14.8,24,472.4,143.3,2713,75.49
15.3,24,472.2,142.8,2745,75.49
15.9,24,472.4,141.7,2757,75.5
17,24,472.4,141.3,2762,75.5
20.8,24,472.4,139.8,2761,75.42
20.6,24,472.1,137.6,2704,57.54
19.6,24,471.8,137.7,2674,27.55
19.6,24,471.4,138.3,2755,47.59
19,24,471,139.1,2829,75.48
17.6,24,471,141.3,2823,75.5
15.6,24,471.2,142.3,2774,75.49
16.2,24,471.2,142.2,2752,75.51
16.5,24,470.9,141.2,2756,75.51
16.7,24,471,140.8,2774,75.48
17.7,24,471.8,141,2771,75.48
18.8,24,471.4,139.6,2802,75.49
20.1,24,471.4,138.1,2801,74.66
19.7,24,471.3,138,2803,50.89
18.9,24,471.5,138.7,2825,74.79
18.4,24,471.6,147.1,2927,75.49
9.9,24,469.7,149.7,2803,24.72
9.4,24,469.9,149.9,2660,24.69
9.5,24,470.2,149.9,2774,24.66
9.1,24,467.9,148.6,2767,27.08
13.4,24,467.2,147,2663,75.08
20.2,24,467.2,142.3,2685,75.46
20.4,25,467.6,139.9,2707,72.31
18,24,467.4,142.4,2781,75.24
14.6,24,466.9,142.6,2745,75.51
14.7,24,466.7,142.5,2729,75.53
14.9,24,466.8,142.6,2781,75.53
14.9,24,466.8,142.5,2738,75.48
15.2,24,466.8,142.1,2736,75.49
15.4,24,466.8,142.1,2733,75.52
15.1,24,466.5,142.5,2742,75.49
14.8,24,466.1,142.5,2741,75.49
14.8,24,466.5,142.3,2733,75.48
14.8,24,466.3,142.5,2732,75.49
14.9,24,467,142.4,2731,75.49
14.4,24,466.7,142.8,2720,75.49
15.1,24,466.8,143.2,2712,75.49
14.9,24,466.7,143,2724,75.49
13.8,24,467.2,143.3,2716,75.51
13.8,24,466.7,143.4,2726,75.53
13.9,24,466.8,143.5,2719,75.52
13.9,24,466.1,143.5,2693,75.55
13.8,24,466.5,143.5,2690,75.53
15.6,24,466.5,143.7,2683,75.53
19.9,25,466.7,142.4,2632,75.49
20.4,25,466.7,140.6,2742,75.82
16.6,24,466.9,140.6,2742,75.7
10.2,30,478.3,151.3,2635,73.85
11.3,30,473.3,146.5,2689,74.57
11.1,30,470.7,146.2,2698,74.38
11.5,30,470.8,145.6,2725,74.65
11.9,30,469.4,145.3,2788,74.71
14.9,30,469.3,145,2735,74.77
16.3,30,469.5,141.6,2753,74.69
16,30,466.9,144.4,2755,74.54
12.8,30,465.8,144.4,2738,74.34
12.6,30,466.1,144.5,2726,74.19
13,30,466.1,144.4,2836,74.65
12.8,30,465.8,146.6,2878,72.43
10.2,30,465.2,147.5,2833,48.17
9.9,30,464.7,147.2,2829,48.08
9.8,30,463.2,147.5,2831,48.16
9.6,30,462.6,148.8,2834,48.39
9.4,30,464.1,150.7,2776,45.61
7.9,30,465.1,151.2,2761,23.26
8.6,30,464.2,150,2767,31.03
12.1,30,462.2,147.7,2676,82.84
13,30,462.2,144.8,2735,84.46
12.7,30,462.6,144.5,2731,84.54
13.2,30,462.7,144.3,2744,84.29
15.2,30,462.5,143.4,2759,84.54
18.1,30,462.4,141.4,2789,84.64
21.4,30,462.3,138.5,2789,84.3
21.7,30,462.3,135.9,2800,78.12
21.2,30,462,136.2,2739,43.25
20.9,30,462.3,136.3,2709,34.3
20.8,30,462,137.1,2691,28.48
19.3,30,462,141.6,2628,28.58
22.6,30,462.3,136.9,2750,68.7
21.8,30,462.3,136.6,2796,70.74
22,30,461.5,136.4,2784,73.68
21.2,30,461.7,138.1,2855,83.89
14.2,14,471.4,145.2,2760,84.35
16.4,14,469.8,140.2,2778,84.54
18.8,15,467.4,137.7,2792,84.79
18,14,466.7,137.7,2796,84.7
16.5,15,466,140.3,2775,84.88
15.9,14,465.9,139.2,2915,84.79
15.1,14,465.8,139.9,2867,84.88
14.7,14,464.8,140.4,2802,85.05
14.6,14,465.1,141,2787,85.06
16.9,14,465,140,2797,84.8
16.6,14,463.9,140.7,2809,84.96
14.6,14,463.2,141,2796,85.3
18.6,15,462.7,139.9,2718,84.89
18,14,462.3,139.2,2820,85.22
15.2,14,462.8,140.2,2820,84.95
15.4,14,463.2,140,2781,84.87
16,14,462.4,140.2,2821,84.88
14,14,462,146.5,2895,73
8.2,14,460.8,148.5,2798,24.75
8.2,14,462,148.2,2668,24.69
10.5,14,461.1,146.2,2829,42.67
12.2,14,459.4,143.7,2884,49.92
13,14,459.1,143.2,2876,68.39
14.1,14,459.1,141.1,2751,69.74
14.4,14,459,140.4,2769,74.94
15.1,14,459.3,140.2,2764,75.49
20.9,14,459,139.2,2770,75.31
22.9,14,458.8,132.7,2787,73.66
23.1,14,459.3,132.5,2812,61.57
22.9,14,459.3,133.2,2901,73.33
23,14,459.7,133.5,2973,72.52
18.2,14,462.4,143.9,2879,38.7
19.2,14,462.1,136.3,2932,38.59
18.1,15,460.3,141.9,2992,38.58
15.6,14,458.8,140.8,2909,38.4
13.9,14,460.3,145.3,2723,38.83
11.3,14,460.4,144.9,2727,39.13
13.7,14,460.1,144,2893,39.11
12.7,14,459.6,144.7,2893,39.19
10.3,14,458.8,144.7,2872,47.45
12.6,14,459,144.5,2722,69.77
14.3,14,459,142,2718,70.08
14.5,14,458.8,140.8,2740,70.14
16,15,458.8,140.7,2739,70.11
15.4,14,459,141.5,2770,70.4
15.7,14,459.2,141.4,2725,70.36
16.6,14,459.5,138.6,2782,70.23
15.8,14,459.9,140.6,2802,70.32
14.6,14,459.4,140.4,2754,70.26
14.5,14,459,140.1,2761,70.24
14,14,459.3,140.9,2761,70.49
14,14,458.2,141,2748,70.1
14.3,14,459,140.6,2740,70.24
13.7,14,458.5,141,2743,70.35
13.9,14,459.7,141,2722,70.35
14.2,14,460.1,140.8,2732,70.33
15.3,14,459.9,140.7,2735,70.18
15.1,14,460.3,139.5,2735,70.32
15.4,14,460.6,139.7,2738,70.47
4.7,14,468.2,152.2,2752,30.6
4.3,14,464.2,150.3,2758,24.95
4.4,14,459.6,152.5,2758,18.58
4.4,14,459.4,152.2,2745,18.57
6.8,14,458.6,150.2,2794,36.38
9.2,14,458.6,147.3,2839,59.9
15.7,14,458.5,144.7,2723,73.52
18.3,14,458.7,138.5,2768,83.29
18.5,14,458.7,140.4,2798,84.87
16,14,458.8,140.3,2799,84.38
18.4,14,458.6,139,2834,83.95
16.6,14,458.6,139.5,2843,84.46
15.1,14,459,139.7,2817,84.72
15.3,14,458.6,139.6,2788,84.47
15.3,14,459.1,139.5,2805,84.47
15.8,14,458.7,139.2,2817,84.47
16,14,459.3,138.6,2818,84.63
16.1,14,459.1,138.7,2826,84.72
16.3,14,459.1,138.7,2819,84.55
15.9,14,459.2,139.3,2811,84.12
15.3,14,458.9,139.9,2813,84.54
14.6,14,459,140.4,2794,84.63
16.3,15,459,140.5,2875,84.38
16.1,14,459.1,141,2877,84.46
13.4,14,459.1,141.6,2792,84.55
13.9,14,459.3,141.3,2770,84.72
19.9,14,459.2,140.4,2753,84.46
21.4,14,459.6,135.4,2927,84.63
19.5,14,459.7,137.8,2922,84.36
16.6,14,460.3,138.2,2842,84.63
17.1,14,459.5,138,2823,84.72
16.6,14,459.8,138.9,2841,84.12
15.5,14,460.3,139.2,2806,84.8
16,14,460.2,138.9,2806,84.81
16.1,14,460.2,138.5,2808,84.88
16.3,14,460.6,139,2811,84.8
16,14,459.3,139.3,2838,85.07
15.1,14,459.7,139.5,2821,84.54
20.6,14,460.4,138.5,2796,84.79
20.4,14,459.8,137.1,2823,85.14
17.1,14,459.5,140.2,2787,85.14
14.4,14,459.5,140.8,2775,84.81
13.7,14,459.9,140.8,2748,84.63
14.4,14,460.4,140.7,2751,84.8
14.8,14,460,140.2,2748,84.98
16.1,14,460.6,139.6,2776,84.89
15.9,14,460.7,138.7,2803,84.8
16.3,14,461.8,138.6,2800,84.81
17.2,14,463.4,137.8,2800,85.06
17.3,14,463.5,137.4,2826,84.96
19.6,14,464.1,136.9,2809,85.15
19.8,14,464.3,137,2841,84.73
17.4,14,463.9,139,2847,85.06
15.4,14,463.9,139.4,2787,84.89
15.5,14,463.8,139.4,2780,84.71
16.2,14,463.1,138.7,2780,84.98
16.5,14,463.5,138.4,2796,84.98
18.7,14,463.8,137.9,2802,84.79
18.9,14,463.5,136.9,2830,84.98
17.4,14,463.9,137.8,2825,84.88
17.7,14,464,137.8,2796,84.8
17.8,14,463.5,138.3,2809,84.97
14.7,14,464.9,144.6,2630,46.37
22.1,14,465,139.2,2670,83.63
22,14,464.5,137.5,2843,84.97
16.7,14,464.5,138.5,2837,85.17
17.2,14,464.6,139.1,2791,85.06
15.7,14,463.1,139.2,2767,84.88
15.7,14,463.3,139.4,2780,84.72
19.7,14,463.5,138.4,2784,84.47
21.1,14,463.5,134.6,2791,84.12
19.7,14,463.5,137.9,2732,82.6
20.7,14,463.4,136.8,2713,83.26
19.3,14,463.6,135.5,2712,41.73
19,14,463.5,136.9,2823,70.52
17.5,14,463.4,137.8,2833,86.66
16.9,14,463.5,137.9,2833,87.02
19.1,14,463.4,137.7,2824,86.5
19.2,14,463.3,136.4,2849,85.87
18.7,14,463.4,136.4,2916,86.25
19.3,14,463.4,136.2,2842,87.02
19.1,14,463.5,136.1,2754,65.65
18.4,14,463.6,136.2,2722,40.54
18.4,14,463.5,136.4,2684,39.97
18.2,14,463.5,136.8,2783,68.6
18.4,14,463.6,136.6,2801,79.88
18.4,14,463.4,136.4,2803,80.99
18.7,14,463.6,136.8,2766,75.13
17.5,14,463.5,138.3,2803,85.31
17.1,14,463.3,138.6,2802,86.82
17.2,14,463.5,137.8,2789,86.77
17,14,463.4,137.5,2793,86.76
18.4,14,463.7,137.2,2784,86.42
18,14,463.2,137,2786,84.56
18,14,463.7,136.9,2785,80.46
6.3,14,479.6,152,2476,30.71
13.2,14,477,147.1,2797,84.04
13.8,29,473.9,141.7,2984,83.78
13,29,471.5,141.8,2993,75
13,30,470.6,143.8,2983,74.45
13,30,470.4,143.4,2878,74.54
15.4,30,470.8,143.7,2712,74.43
15.8,30,469.5,140.7,2858,74.48
15.9,30,468.1,142.7,2739,74.61
13.2,30,468,141.4,2979,74.53
13.3,30,468.4,141.4,2980,74.41
13.2,30,467.8,143.5,2963,74.43
14.9,30,468.3,141.9,2840,74.91
15.2,29,469.2,141.8,2286,104.02
20.9,29,469,138.4,2850,145.02
23.2,30,468.5,133.3,3009,143.05
23.6,29,468.6,132.8,3072,141.43
22.4,29,468.8,132.5,3033,148.17
22.9,30,468.7,132.5,3035,149.62
22.2,29,468.3,134.4,3079,147.4
20.4,29,468.3,134.4,2984,149.05
20.7,29,468.7,134.4,2983,149.89
20.9,29,469,134,3023,149.72
20.9,29,469.4,134.3,2989,149.8
21.5,30,469.2,139.1,2962,149.46
15.3,29,469.1,141.8,2998,83.27
12.5,30,469,144.8,2970,74.15
11.8,30,468.9,144.6,2828,69.37
12.2,30,469.5,144,2827,69.33
12,29,469,144.3,2811,69.59
12.4,30,469.4,143.5,2930,69.76
12.4,29,469.5,142.5,2968,69.44
12.9,29,468.8,143.5,2986,69
12.9,29,469.8,143.9,2808,69.43
12.6,29,469.7,143.5,2703,69.19
12.9,30,470.2,144,2833,69.36
12.7,30,470.2,143.4,2694,69.36
12.9,30,470.1,142.7,2941,69.37
17,30,469.6,141.1,2941,75.33
17.8,29,469.6,140.2,2934,75.44
15.1,30,470.2,141.9,2836,75.5
15.3,30,470.4,141.4,2791,75.49
14.2,30,470.9,142.6,2848,75.49
13.7,30,470.9,142.4,2713,75.4
13.4,29,470.2,141.4,2937,79.15
13.1,29,470.3,141.6,2945,80.73
13,29,469.9,143.1,2940,80.42
13.3,30,470.6,143.3,2832,80.67
13.6,29,472.8,142.3,2780,84.21
14.3,30,473.1,141.6,2855,84.98
14.5,30,474.1,142.3,2862,85.91
14.4,30,474.2,141.7,2727,89.66
14.8,29,475.5,140,2975,89.41
14.5,30,474.4,140.3,2978,89.75
16.4,29,475.5,141,2975,118.26
22.2,29,475.7,136.7,2880,191.15
24.8,29,475.6,131.3,3001,207.01
24.6,29,475.4,130.9,3029,190.24
24.4,30,475.5,130.7,3027,167.74
26.8,30,476,130.8,3030,168.08
27.2,29,476,129.6,3069,190.11
24.7,29,476.1,132.4,3073,165.54
25.6,30,476.2,131.7,3011,180.44
26.8,30,475.6,131,3055,190.61
23.5,30,475.4,137.7,3121,150.22
25.7,29,475,132.2,3002,231.44
26,29,475.9,131.2,3053,227.85
23.7,29,476.2,131.7,3042,163.26
23.9,29,476.4,131.4,3037,169.96
26.1,29,476.6,131.8,3037,162.24
27.5,30,477,128.7,3019,168.08
27.7,29,476.2,131.2,3027,168.42
23.6,29,476.5,131.4,3026,165.6
24.1,30,476.5,130.9,3016,169.09
23.9,29,476.5,131.7,3037,170.01
23,29,476.4,132.3,3036,154.25
23.4,30,476.5,131.6,3014,171.21
28,29,476.6,130.5,3009,184.11
20.9,29,476.2,136.1,3078,22.89
24.2,29,476.5,135.1,2997,159.13
25.1,29,477,130.6,3051,215.31
23.8,30,476.3,131.3,3050,157.7
23.9,29,476.4,131.4,3036,165.01
24,30,476.5,130.8,3026,167.22
24.1,29,476.4,130.6,3032,164.31
24.1,30,476.5,131.2,3036,160.47
24.5,29,476.5,130.9,3028,164.23
24.5,30,476.4,130.8,3040,166.01
23.6,29,476.4,131.5,3039,153.79
23.5,30,476.4,131.6,3047,154.07
23.1,30,476.7,131.9,3046,143.37
23.3,29,476.4,131.3,3026,160.82
24.2,29,476.5,131.1,3040,159.19
23.9,29,476.3,131.3,3038,153.88
25.5,29,476.2,130.5,3052,164.9
10.8,100,487,148.6,2528,63.67
17.8,100,485.7,142,2726,218.53
21,100,485,136,2874,239.12
23.7,100,483,133.1,3006,238.9
23.5,100,482.3,134.9,3070,236.29
19.6,100,480.6,135.5,3003,195.72
24.5,100,481.2,135.1,3003,197.99
24.6,100,480.4,131.6,2996,198.07
23.5,100,479.5,135.3,2961,200.01
19.5,100,478.9,135.6,2952,199.86
19.7,100,478.4,135.5,2935,199.85
19.4,100,477.8,135.7,2939,199.66
20,100,477.8,135.3,2932,199.41
20.2,100,477.5,134.9,2931,199.58
20.9,100,477.1,134.5,2947,199.58
21.7,100,476.3,133.7,2983,199.67
22.2,100,476,132.8,2999,199.08
21.9,100,476.1,133.2,3003,198.99
21.6,100,476.5,133.4,3002,198.32
21.4,100,476,133.6,3017,197.82
21.5,100,476.5,133.5,3016,194.48
21.5,100,475.8,133.8,3032,195.24
21,100,475.6,134.5,3050,184.82
21.1,100,475.3,134.1,2999,197.03
21.7,100,475,133.5,2979,214.5
22.3,100,475,132.8,3017,218.39
22,100,475.1,132.8,3019,211.63
23,100,474.6,132.2,2994,215.37
23.4,100,474,131.8,3028,215.19
23.5,100,473.2,133.5,3065,187.19
21.5,100,473.8,133.3,3022,193.1
21.3,100,473.7,139.5,3083,200.43
15.2,100,473.7,141.3,3067,88.9
14,100,473.7,141.7,2964,89.86
13.7,100,473.8,143.1,2844,89.86
15.5,100,473.8,141.4,2834,89.68
14.5,100,474.5,141.4,2695,89.51
16.3,100,474.1,141.3,2847,89.76
20,100,473.8,137.5,2836,89.5
20.7,100,473.6,138.5,2912,89.67
16.1,100,473.3,139.5,2974,90.1
15.8,100,473.1,139.7,2977,89.92
17.7,100,472.1,139.5,2837,144.07
21.4,100,471.9,136.6,2862,184.38
24.2,100,472.3,132.5,2944,221.02
25,100,472.3,130.2,3011,228.7
24.8,100,472.2,132.6,3037,225.89
22.9,100,472.4,132.6,3021,198.72
28.9,100,472.5,131.3,2987,229.56
33.3,100,472.2,124.5,2957,242.88
33.3,100,472.1,121.8,2998,228.36
32.8,100,472.1,122.3,2999,181.74
32.3,100,472.3,123.1,3015,187.54
31.6,100,472.1,124.4,3017,187.97
32.2,100,471.9,123.6,3043,189.04
31,100,472.3,130.2,3062,183.57
24.3,100,472,130.6,3052,175.16
24.2,100,471.8,131.1,3019,187.12
24.9,100,471.5,130.7,3044,204.82
24.4,100,471.5,132.7,3074,200.86
23.9,100,471.7,132.5,3030,191.91
25,100,471.3,130.5,3003,205.14
24.8,100,471.2,130.4,3008,202.12
24.6,100,471,130.6,3007,201.55
24.2,100,470,130.8,2999,206.5
24.7,100,470,130.3,2992,208.64
24.7,100,470.2,130.3,2993,207.62
24.5,100,470.3,130.7,2983,209.4
24.2,100,470.3,131.1,3027,209.4
27,100,470,131.6,3029,204.36
27.7,100,470,127.8,2984,208.98
27.6,100,470,130,2988,208.9
24.9,100,470.1,130.3,3004,207.79
24.9,100,469.8,130.2,2997,206.59
28.5,100,469.9,130.2,2991,207.7
32.3,100,470,125.5,2937,209.5
33,100,469,122.5,2972,205.39
33.1,100,468.8,125.9,3028,184.21
29,100,469.4,131,3055,184.38
24.2,100,469.7,131.2,3014,199.83
24.9,100,469.6,130.3,2977,210.47
25.1,100,468.8,130.2,2986,210.45
25.1,100,468.6,130.4,2987,210.11
24.6,100,469,130.6,2990,210.2
24.7,100,469.3,130.7,3029,208.5
24.3,100,468.8,131.3,3023,195.63
24.6,100,468.5,131.1,3012,206.95
25.7,100,468.1,130.6,3039,206.42
24.2,100,468.3,132.3,3039,194.64
23.6,100,468.3,131.9,3001,204.89
23.6,100,468.5,131.9,3020,204.55
23.2,100,467.9,131.7,2993,208.9
24,100,468.5,131.5,2994,209.24
